arrival_time (minutes),p1 throughput,p2 throughput,p3 throughput
2599.364880206535207172319214,187,29,26
2599.364880206535207172319214,187,29,26
2602.739627879569869060155664,187,29,26
2602.739627879569869060155664,187,29,26
2602.739982048978010066434594,188,29,26
2602.739982048978010066434594,188,29,26
2603.009634941921058712971383,188,29,26
2603.009634941921058712971383,188,29,26
2609.253039391660733501560056,188,29,26
2609.253039391660733501560056,188,29,26
2609.328020475301100320614235,188,29,26
2609.328020475301100320614235,188,29,26
2611.838108428827333804683743,189,29,26
2611.838108428827333804683743,189,29,26
2615.053037738310421553983300,189,29,26
2615.053037738310421553983300,189,29,26
2615.351062611958621238056335,190,29,26
2615.351062611958621238056335,190,29,26
2630.974073445699028626215689,190,29,26
2633.189953894026643064357753,190,29,26
2633.189953894026643064357753,190,29,26
2634.095678175835720555980625,191,29,26
2634.095678175835720555980625,191,29,26
2638.272819611191275599587638,191,29,26
2638.272819611191275599587638,191,29,26
2645.097133269844721235181109,192,29,26
2645.097133269844721235181109,192,29,26
2660.656151124837292074737374,192,29,26
2660.656151124837292074737374,192,29,26
2662.717271821337246071742524,193,29,26
2662.717271821337246071742524,193,29,26
2686.825567934844974347236015,193,29,26
2686.825567934844974347236015,193,29,26
2687.080918744985849642287203,194,29,26
2687.080918744985849642287203,194,29,26
2695.544256272014390505425976,194,29,26
2695.544256272014390505425976,194,29,26
2701.806405012909227367906564,195,29,26
2701.806405012909227367906564,195,29,26
2702.964552427753226113843479,195,29,26
2702.964552427753226113843479,195,29,26
2704.950991610562763021313739,196,29,26
2704.950991610562763021313739,196,29,26
2716.881216974222626434759545,196,29,26
2716.881216974222626434759545,196,29,26
2717.567609135643310811630838,197,29,26
2717.567609135643310811630838,197,29,26
2732.950717196780354798640869,197,29,26
2732.950717196780354798640869,197,29,26
2746.913803532404886185297468,197,29,26
2746.913803532404886185297468,197,29,26
2747.989944766911252747171315,197,29,26
2747.989944766911252747171315,197,29,26
2751.259191979926037239373440,197,29,26
2751.259191979926037239373440,197,29,26
2752.132028380505720386445259,197,30,26
2752.132028380505720386445259,197,30,26
2764.641299691596183139147283,198,30,26
2764.641299691596183139147283,198,30,26
2764.675350912359404451784653,198,30,27
2764.675350912359404451784653,198,30,27
2764.675350912359404451784653,198,30,27
2764.940823484443425148843201,199,30,27
2764.940823484443425148843201,199,30,27
2771.387348011562324321538367,199,30,27
2771.387348011562324321538367,199,30,27
2771.493922055565086771250496,200,30,27
2771.493922055565086771250496,200,30,27
2775.359872916066298207532495,200,30,27
2775.359872916066298207532495,200,30,27
2776.154713803901468691798241,200,30,27
2776.154713803901468691798241,200,30,27
2777.196160593882531573278752,200,30,27
2777.196160593882531573278752,200,30,27
2777.318853777204889918955869,201,30,27
2777.318853777204889918955869,201,30,27
2779.685169008717530034907609,201,30,27
2779.685169008717530034907609,201,30,27
2780.812853192887446594078197,201,30,27
2780.812853192887446594078197,201,30,27
2783.419331476224239361322303,201,30,28
2783.419331476224239361322303,201,30,28
2785.402120117879722103332311,202,30,28
2785.402120117879722103332311,202,30,28
2786.532854229252736819738571,202,30,28
2786.532854229252736819738571,202,30,28
2787.526974568181091871516001,203,30,28
2787.526974568181091871516001,203,30,28
2794.428255100568475020189622,203,30,28
2794.428255100568475020189622,203,30,28
2797.548040987553836431850354,203,31,28
2797.548040987553836431850354,203,31,28
2799.524031028604195012882142,204,31,28
2799.524031028604195012882142,204,31,28
2804.387698535768966043996157,204,31,28
2804.387698535768966043996157,204,31,28
2806.854770688557597500129018,204,31,28
2806.854770688557597500129018,204,31,28
2808.095029561531335991070306,205,31,28
2808.095029561531335991070306,205,31,28
2810.146077546441950898575838,205,31,28
2810.146077546441950898575838,205,31,28
2811.175802378718520200401313,205,31,28
2811.453145019106881406095736,206,31,28
2811.453145019106881406095736,206,31,28
2816.582232511685456619737748,206,31,28
2816.582232511685456619737748,206,31,28
2817.324476180926831701129002,207,31,28
2817.324476180926831701129002,207,31,28
2828.054240876303016525433746,207,31,28
2828.054240876303016525433746,207,31,28
2830.165138135865320199308085,208,31,28
2830.165138135865320199308085,208,31,28
