arrival_time (minutes),p1 throughput,p2 throughput,p3 throughput
191.6317564003565486752123091,6,3,1
191.6317564003565486752123091,6,3,1
201.1536950031611272748932605,6,3,1
201.1536950031611272748932605,6,3,1
205.3648692666134880635553373,6,3,1
205.3648692666134880635553373,6,3,1
208.9252692312589676504330781,6,3,1
208.9252692312589676504330781,6,3,1
209.2797278441907042889624789,7,3,1
209.2797278441907042889624789,7,3,1
210.4810319095463577721005777,7,3,2
210.4810319095463577721005777,7,3,2
212.5992267878256658519831034,7,3,2
212.5992267878256658519831034,7,3,2
214.4596019891376603716537374,7,3,2
214.4596019891376603716537374,7,3,2
217.1886636155136636183726750,8,3,2
217.1886636155136636183726750,8,3,2
226.4414963463392200804236155,8,3,2
226.4414963463392200804236155,8,3,2
233.5937127681271874291013547,8,3,2
233.5937127681271874291013547,8,3,2
235.5784246288871208729887030,8,3,2
235.5784246288871208729887030,8,3,2
236.6882765125180771992319251,9,3,2
236.6882765125180771992319251,9,3,2
248.2440832721851531328383090,9,4,2
248.2440832721851531328383090,9,4,2
254.3543187059822157092270346,9,5,2
254.3543187059822157092270346,9,5,2
260.6309702584019747928500976,9,5,2
260.6309702584019747928500976,9,5,2
261.6556729996898889578638147,10,5,2
261.6556729996898889578638147,10,5,2
263.2472802896120345761410419,10,5,2
263.2472802896120345761410419,10,5,2
276.1352915522973006656748395,10,5,2
276.1352915522973006656748395,10,5,2
277.6507752126964856942414882,11,5,2
277.6507752126964856942414882,11,5,2
281.5980998790858478297849389,11,5,2
281.5980998790858478297849389,11,5,2
283.1910312509438386041615842,11,5,2
283.1910312509438386041615842,11,5,2
292.6148125745652197604584900,11,5,2
292.6148125745652197604584900,11,5,2
294.5655150361724556873355142,11,5,2
303.9388628692332686154209397,11,5,2
303.9388628692332686154209397,11,5,2
304.0704715455703162074740932,11,6,2
304.0704715455703162074740932,11,6,2
306.4949668653916254879021609,11,6,3
306.4949668653916254879021609,11,6,3
306.4949668653916254879021609,11,6,3
306.7537786927676795589725599,12,6,3
306.7537786927676795589725599,12,6,3
307.7241417395745346485824713,12,6,4
307.7241417395745346485824713,12,6,4
308.8620362729430171566669116,12,6,4
308.8620362729430171566669116,12,6,4
318.3837830971093978416064375,12,6,4
318.3837830971093978416064375,12,6,4
320.6380752377063172997573303,12,6,4
320.6380752377063172997573303,12,6,4
324.0184818015049812989225585,12,6,4
324.0184818015049812989225585,12,6,4
326.7433616124735256680544636,13,6,4
326.7433616124735256680544636,13,6,4
340.5482368348763138055090850,13,6,4
340.5482368348763138055090850,13,6,4
344.2081777889683122939601391,13,6,4
344.2081777889683122939601391,13,6,4
346.3709389254464638963071367,13,7,4
346.3709389254464638963071367,13,7,4
351.8940284024782421123944688,13,8,4
351.8940284024782421123944688,13,8,4
358.7404614882285208143919419,13,8,4
358.7404614882285208143919419,13,8,4
362.4251508192311852507572213,13,8,5
362.4251508192311852507572213,13,8,5
368.5225745593653214893237192,13,8,5
368.5225745593653214893237192,13,8,5
381.7212992382086909071148285,13,8,5
381.7212992382086909071148285,13,8,5
385.7673867071019720431657162,13,8,5
385.7673867071019720431657162,13,8,5
386.5783601054052743273281577,14,8,5
386.5783601054052743273281577,14,8,5
396.4506608019833023281996986,14,8,5
396.4506608019833023281996986,14,8,5
396.4892801554929538387916920,14,9,5
396.4892801554929538387916920,14,9,5
419.1617205541384996725362555,14,9,5
419.1617205541384996725362555,14,9,5
420.5361158628585221408435757,14,9,5
420.5361158628585221408435757,14,9,5
423.7189627210875589313765488,15,9,5
423.7189627210875589313765488,15,9,5
425.3999957921143864614244023,15,9,5
425.3999957921143864614244023,15,9,5
427.7566260474052822204704682,15,9,5
427.7566260474052822204704682,15,9,5
430.8625974608712623781237027,15,9,5
430.8625974608712623781237027,15,9,5
435.0943265040557526579512170,15,9,6
435.0943265040557526579512170,15,9,6
439.7716739689892214149047333,15,9,6
439.7716739689892214149047333,15,9,6
443.5757591691935398103829868,15,9,6
443.5757591691935398103829868,15,9,6
444.2901770896149950540454654,16,9,6
444.2901770896149950540454654,16,9,6
447.7660404871200957033217093,16,10,6
447.7660404871200957033217093,16,10,6
451.2912457531585828651721214,16,10,7
451.2912457531585828651721214,16,10,7
473.6829582430848709084791891,16,10,7
473.6829582430848709084791891,16,10,7
474.7674477711402306057131284,16,10,7
474.7674477711402306057131284,16,10,7
475.0586746332108117329973139,16,10,7
475.0586746332108117329973139,16,10,7
477.6820407096240824196264896,16,11,7
477.6820407096240824196264896,16,11,7
485.1072642384852189878508000,16,11,7
485.1072642384852189878508000,16,11,7
494.4010584296367692425100415,16,11,7
494.4010584296367692425100415,16,11,7
496.3176479167807651493582455,16,11,8
496.3176479167807651493582455,16,11,8
498.1027691745877375439910395,16,11,8
498.1027691745877375439910395,16,11,8
500.5878666089255864535267904,17,11,8
500.5878666089255864535267904,17,11,8
508.2419230658051896853955043,17,11,8
508.2419230658051896853955043,17,11,8
510.6700950270739647884887802,17,12,8
510.6700950270739647884887802,17,12,8
511.0906900964962122357881924,17,12,8
511.0906900964962122357881924,17,12,8
514.4674229360821206546994233,17,12,8
514.4674229360821206546994233,17,12,8
521.9679315587503398155000411,17,12,8
540.7917846678788587611030892,17,12,8
540.7917846678788587611030892,17,12,8
546.0922145518887616533199037,17,12,8
546.0922145518887616533199037,17,12,8
547.9251009850952583435379495,17,12,9
547.9251009850952583435379495,17,12,9
547.9251009850952583435379495,17,12,9
550.6564484465409555213888382,18,12,9
550.6564484465409555213888382,18,12,9
550.7102676846787688291762209,18,12,9
550.7102676846787688291762209,18,12,9
577.6117223937335972139273111,18,13,9
577.6117223937335972139273111,18,13,9
582.9942779784163705003585677,18,13,9
582.9942779784163705003585677,18,13,9
587.9563408425890216890685736,18,13,9
587.9563408425890216890685736,18,13,9
588.6506553808060795973666757,18,13,9
588.6506553808060795973666757,18,13,9
592.8464217351796188837376179,18,13,10
592.8464217351796188837376179,18,13,10
595.2321325596267423407859099,19,13,10
595.2321325596267423407859099,19,13,10
595.4193903260860621373673496,19,13,10
595.4193903260860621373673496,19,13,10
597.4210504398432775574612208,19,14,10
597.4210504398432775574612208,19,14,10
599.4758854418493632665310145,19,14,10
599.4758854418493632665310145,19,14,10
606.7349856244014479345061375,19,14,10
606.7349856244014479345061375,19,14,10
612.1939499892005152603680075,19,14,10
612.1939499892005152603680075,19,14,10
619.0072051800986603908860674,19,14,10
619.6155932378316749109536943,19,14,10
619.6155932378316749109536943,19,14,10
620.5001163258383095056025526,19,14,11
620.5001163258383095056025526,19,14,11
620.5001163258383095056025526,19,14,11
621.3102926201435901032432696,19,15,11
621.3102926201435901032432696,19,15,11
621.7393276241030673490151060,20,15,11
621.7393276241030673490151060,20,15,11
625.6026664456726270047148830,20,15,11
625.6026664456726270047148830,20,15,11
626.5233878109818850821177705,20,15,11
626.5233878109818850821177705,20,15,11
628.0137577240475999507118843,20,15,11
628.0137577240475999507118843,20,15,11
628.0433676742341395533852922,20,15,11
628.0433676742341395533852922,20,15,11
629.0930803687566273407760775,21,15,11
629.0930803687566273407760775,21,15,11
648.9608295009363905132826478,21,15,11
648.9608295009363905132826478,21,15,11
649.8481469950634271115497144,21,15,11
649.8481469950634271115497144,21,15,11
652.9854581360285088360850825,21,15,11
652.9854581360285088360850825,21,15,11
655.1049206677792095983303700,22,15,11
655.1049206677792095983303700,22,15,11
655.2645859940786242092691793,22,15,12
655.2645859940786242092691793,22,15,12
660.0842124575150933751821471,22,16,12
660.0842124575150933751821471,22,16,12
662.2807506196806066507687394,22,16,12
662.2807506196806066507687394,22,16,12
662.5216417066206964665842083,22,16,12
662.5216417066206964665842083,22,16,12
666.5721567636931817364687181,23,16,12
666.5721567636931817364687181,23,16,12
672.7707015949803444516963413,23,16,12
672.7707015949803444516963413,23,16,12
673.4505511468585191026114957,23,16,12
673.4505511468585191026114957,23,16,12
675.4118129353338378373372565,23,17,12
675.4118129353338378373372565,23,17,12
687.3178456717499589800901562,23,17,12
687.3178456717499589800901562,23,17,12
688.4927013246492185083447170,23,18,12
688.4927013246492185083447170,23,18,12
705.2326328074213122494573458,23,18,12
705.2326328074213122494573458,23,18,12
710.3242876376094776975922418,23,18,12
710.3242876376094776975922418,23,18,12
711.1287338873903558951472537,24,18,12
711.1287338873903558951472537,24,18,12
715.0479321432501312316709631,24,18,12
715.0479321432501312316709631,24,18,12
731.4708390763145638320541497,24,18,12
731.4708390763145638320541497,24,18,12
735.8918230783305265974014732,24,18,13
735.8918230783305265974014732,24,18,13
743.1563237649002773739514982,24,18,13
743.1563237649002773739514982,24,18,13
743.9096715471388404083974423,24,18,13
743.9096715471388404083974423,24,18,13
745.9103458938088687009415611,25,18,13
745.9103458938088687009415611,25,18,13
751.1383195388027314565171368,25,18,13
751.1383195388027314565171368,25,18,13
754.7007845780597686258239778,25,19,13
754.7007845780597686258239778,25,19,13
757.0370118129334025443288869,25,19,13
757.0370118129334025443288869,25,19,13
757.1288201831222399763865471,25,19,13
757.1288201831222399763865471,25,19,13
758.4635355886364136979160834,25,19,13
758.4635355886364136979160834,25,19,13
760.2288471307987778348425056,26,19,13
760.2288471307987778348425056,26,19,13
761.3702135051777358243363382,26,19,14
761.3702135051777358243363382,26,19,14
776.8810764858332154093878418,26,19,14
776.8810764858332154093878418,26,19,14
786.2213049975354566302476743,26,19,14
786.2213049975354566302476743,26,19,14
786.2685165907890577075001205,26,19,14
786.2685165907890577075001205,26,19,14
794.4686468684808203222225133,26,20,14
794.4686468684808203222225133,26,20,14
796.0350970221954703398559163,26,20,14
796.0350970221954703398559163,26,20,14
803.3333346858516011423922977,26,21,14
803.3333346858516011423922977,26,21,14
807.7822500024209497783422850,26,21,14
807.7822500024209497783422850,26,21,14
809.6243861975485423022880215,27,21,14
809.6243861975485423022880215,27,21,14
811.6806823358238634491534926,27,21,14
811.6806823358238634491534926,27,21,14
811.9542848627233870839603471,27,21,15
811.9542848627233870839603471,27,21,15
826.6268973937267925955474370,27,21,15
826.6268973937267925955474370,27,21,15
844.1582214456108306799286824,27,21,16
844.1582214456108306799286824,27,21,16
844.5186108296080769210212313,27,21,16
844.5186108296080769210212313,27,21,16
845.2204219114919664414264932,27,22,16
845.2204219114919664414264932,27,22,16
850.9842444011899551571664890,27,22,16
850.9842444011899551571664890,27,22,16
862.8953355045527682798400806,27,22,16
862.8953355045527682798400806,27,22,16
869.0626411254352601809536341,27,22,16
869.0626411254352601809536341,27,22,16
871.1364522861465402615854802,27,22,16
871.1364522861465402615854802,27,22,16
872.7419621700708760626830073,28,22,16
872.7419621700708760626830073,28,22,16
873.7583818242988243363278403,28,22,16
873.7583818242988243363278403,28,22,16
877.4983741411796072662276916,28,22,17
877.4983741411796072662276916,28,22,17
878.4721536273703486608077643,28,22,17
878.4721536273703486608077643,28,22,17
886.4952493635816199758770128,28,22,17
886.4952493635816199758770128,28,22,17
889.1742185121806164027624678,28,22,17
891.4185857160099775188533133,28,23,17
891.4185857160099775188533133,28,23,17
900.9014107353884621733064452,28,23,17
900.9014107353884621733064452,28,23,17
901.8492646522311468916532905,28,23,18
901.8492646522311468916532905,28,23,18
901.8492646522311468916532905,28,23,18
906.7289708682903606219716240,28,23,18
908.9295907724880858626070878,28,23,18
908.9295907724880858626070878,28,23,18
910.5018035931011486407149479,29,23,18
910.5018035931011486407149479,29,23,18
911.4194935535192996257924935,29,23,18
911.4194935535192996257924935,29,23,18
913.2783316733438068214800953,29,24,18
913.2783316733438068214800953,29,24,18
928.8739721425898572294832522,29,24,18
928.8739721425898572294832522,29,24,18
932.8665623361682410798201292,29,24,18
932.8665623361682410798201292,29,24,18
940.1312017115525765421912840,29,24,19
940.1312017115525765421912840,29,24,19
940.1312017115525765421912840,29,24,19
942.4216234231588995608197567,30,24,19
942.4216234231588995608197567,30,24,19
942.9018234870447774421953202,30,24,19
942.9018234870447774421953202,30,24,19
951.4829247340981937010317981,30,24,19
951.4829247340981937010317981,30,24,19
961.0865001595377468159020484,30,24,19
961.0865001595377468159020484,30,24,19
963.8315569754282858862259875,30,25,19
963.8315569754282858862259875,30,25,19
967.6342843021456168219052163,30,25,19
967.6342843021456168219052163,30,25,19
969.3870178142028966074283946,30,25,19
969.3870178142028966074283946,30,25,19
970.5722862491484823656284763,30,25,20
970.5722862491484823656284763,30,25,20
998.5050956034527882589080238,30,25,20
998.5050956034527882589080238,30,25,20
999.7467854070741999396310095,31,25,20
999.7467854070741999396310095,31,25,20
1002.139642911861228794651035,31,25,20
1002.139642911861228794651035,31,25,20
1011.104746158354672273121943,31,26,20
1011.104746158354672273121943,31,26,20
1016.377143558966920314917681,31,26,20
1016.377143558966920314917681,31,26,20
1018.791707724744798339161500,31,26,20
1018.791707724744798339161500,31,26,20
1020.364504274844743795386259,31,26,20
1020.364504274844743795386259,31,26,20
1023.898860162501610607949098,31,26,20
1023.898860162501610607949098,31,26,20
1025.214662117000959055262976,32,26,20
1025.214662117000959055262976,32,26,20
1026.932626962446383215438183,32,26,21
1026.932626962446383215438183,32,26,21
1053.954109378574112602239276,32,26,21
1053.954109378574112602239276,32,26,21
1063.003491247888511187641435,32,27,21
1063.003491247888511187641435,32,27,21
1068.821849674518295939679157,32,27,21
1068.821849674518295939679157,32,27,21
1069.884486417182676069176361,32,27,21
1069.884486417182676069176361,32,27,21
1070.165295186232763516992472,32,27,21
1070.165295186232763516992472,32,27,21
1070.562886452110483218730374,32,27,21
1070.562886452110483218730374,32,27,21
1070.978714590664687970195112,32,28,21
1070.978714590664687970195112,32,28,21
1071.695194967674183043199187,32,28,21
1071.695194967674183043199187,32,28,21
1073.095972652096666725279883,33,28,21
1073.095972652096666725279883,33,28,21
1092.796880231524895236289163,33,28,21
1092.796880231524895236289163,33,28,21
1107.550106185839698894751715,33,28,21
1107.550106185839698894751715,33,28,21
1118.037643197210066318275645,34,28,21
1118.037643197210066318275645,34,28,21
1118.704215591958948731315937,34,28,21
1118.704215591958948731315937,34,28,21
1120.084172731880464538717357,34,28,21
1120.084172731880464538717357,34,28,21
1120.327603301952007656266952,34,28,22
1120.327603301952007656266952,34,28,22
1128.388888418542609751865635,34,28,22
1128.388888418542609751865635,34,28,22
1129.482545096809563204415250,34,28,22
1129.482545096809563204415250,34,28,22
1130.725417280676902535146988,34,29,22
1130.725417280676902535146988,34,29,22
1132.937620353833825418560233,34,29,22
1132.937620353833825418560233,34,29,22
1136.379422329058554722719387,34,29,22
1136.379422329058554722719387,34,29,22
1143.710855072800210489175621,34,29,23
1143.710855072800210489175621,34,29,23
1157.432199394941502560568703,34,29,23
1157.432199394941502560568703,34,29,23
1157.634391684152024907389356,35,29,23
1157.634391684152024907389356,35,29,23
1161.564765543085745839319012,35,29,23
1161.564765543085745839319012,35,29,23
1165.012358178918360610692995,35,29,23
1165.012358178918360610692995,35,29,23
1166.537740204823969839692533,36,29,23
1166.537740204823969839692533,36,29,23
1174.361796166924291898864264,36,29,23
1174.361796166924291898864264,36,29,23
1182.694765629594628900816967,36,29,23
1182.694765629594628900816967,36,29,23
1184.744030367234285342631362,37,29,23
1184.744030367234285342631362,37,29,23
1204.837747718735212202473273,37,30,23
1204.837747718735212202473273,37,30,23
1211.686718476534178893372352,37,30,23
1211.686718476534178893372352,37,30,23
1212.152305435623432742359152,37,31,23
1212.152305435623432742359152,37,31,23
1212.801486127338903068390020,37,31,23
1212.801486127338903068390020,37,31,23
1215.418989358815740679103935,38,31,23
1215.418989358815740679103935,38,31,23
1217.985858929088639427545937,38,31,23
1217.985858929088639427545937,38,31,23
1221.747309324586047988431270,38,32,23
1221.747309324586047988431270,38,32,23
1249.634214462073767918509626,38,32,23
1249.634214462073767918509626,38,32,23
1254.992145993167464049916627,38,32,23
1254.992145993167464049916627,38,32,23
1255.018597974524542062318978,39,32,23
1255.018597974524542062318978,39,32,23
1256.945438575509379434264058,39,32,23
1256.945438575509379434264058,39,32,23
1261.582056972201895065494038,39,33,23
1261.582056972201895065494038,39,33,23
1262.138720419832500666684760,39,33,23
1262.138720419832500666684760,39,33,23
1266.717026294163460590352921,39,33,23
1266.717026294163460590352921,39,33,23
1269.614384334505407140453183,39,33,23
1269.614384334505407140453183,39,33,23
1269.876108927185877687376926,40,33,23
1269.876108927185877687376926,40,33,23
1270.395294050756262286411280,40,33,23
1270.395294050756262286411280,40,33,23
1284.595662631918841115746811,40,33,23
1284.595662631918841115746811,40,33,23
1286.076583018857003529872296,40,33,23
1290.486250968266205233631050,40,33,24
1290.486250968266205233631050,40,33,24
1290.486250968266205233631050,40,33,24
1291.339264464086020459815396,40,33,24
1297.332772684471485506035872,40,33,24
1297.332772684471485506035872,40,33,24
1297.504952090357000036441317,41,33,24
1297.504952090357000036441317,41,33,24
1307.470675898899912185241458,41,34,24
1307.470675898899912185241458,41,34,24
1316.554193540990552905439738,41,34,24
1316.554193540990552905439738,41,34,24
1316.836445736655235975304246,41,34,25
1316.836445736655235975304246,41,34,25
1316.836445736655235975304246,41,34,25
1318.576004026944880457433707,41,34,25
1318.576004026944880457433707,41,34,25
1323.082088104459741410151576,41,34,25
1323.082088104459741410151576,41,34,25
1326.159293559773911078819577,41,34,25
1326.159293559773911078819577,41,34,25
1326.259798379654343953443221,42,34,25
1326.259798379654343953443221,42,34,25
1326.304457085678657649735480,42,35,25
1326.304457085678657649735480,42,35,25
1327.939416019260404803331578,42,35,26
1327.939416019260404803331578,42,35,26
1328.226885110010194460811175,42,35,26
1328.226885110010194460811175,42,35,26
1335.695774747669278107592430,42,36,26
1335.695774747669278107592430,42,36,26
1338.320782856575471734400520,42,36,26
1338.320782856575471734400520,42,36,26
1340.745059002196931389333525,42,36,26
1340.745059002196931389333525,42,36,26
1348.396022253746962819148660,43,36,26
1348.396022253746962819148660,43,36,26
1374.900008878346781174967230,43,36,26
1374.900008878346781174967230,43,36,26
1386.782702434983066411972042,43,36,26
1386.782702434983066411972042,43,36,26
1393.659376549912281399029591,43,37,26
1393.659376549912281399029591,43,37,26
1399.581488384995132393667784,43,37,26
1399.581488384995132393667784,43,37,26
1402.316962891864074728515145,43,37,26
1402.316962891864074728515145,43,37,26
1405.421757618106821167286437,44,37,26
1405.421757618106821167286437,44,37,26
1405.616840717154984955611364,44,37,26
1405.616840717154984955611364,44,37,26
1420.796715986404222979017088,44,37,26
1420.796715986404222979017088,44,37,26
1426.345930880882520722791053,44,37,26
1426.345930880882520722791053,44,37,26
1428.402510628583907018734901,45,37,26
1428.402510628583907018734901,45,37,26
1431.452204698697671717694258,45,37,26
1431.452204698697671717694258,45,37,26
1438.852735172054600091412492,45,37,26
1438.852735172054600091412492,45,37,26
1441.075311285433959877094746,46,37,26
1441.075311285433959877094746,46,37,26
1452.173479377951961170195583,46,37,27
1452.173479377951961170195583,46,37,27
1457.535015539690630818198125,46,37,27
1457.535015539690630818198125,46,37,27
1458.942044390028212445115097,46,37,28
1458.942044390028212445115097,46,37,28
1465.008943622972462598325062,46,37,28
1465.008943622972462598325062,46,37,28
1465.848137242891560842045219,46,37,28
1465.848137242891560842045219,46,37,28
1468.067096777142559741596851,47,37,28
1468.067096777142559741596851,47,37,28
1470.756927844793936325379359,47,37,28
1470.756927844793936325379359,47,37,28
1476.151612550367680457702459,47,37,28
1476.151612550367680457702459,47,37,28
1476.612379247626380022323511,47,37,28
1476.612379247626380022323511,47,37,28
1478.320872482496641301535911,47,37,28
1484.037244268578829179544565,47,37,29
1484.037244268578829179544565,47,37,29
1484.037244268578829179544565,47,37,29
1485.733469698562184860973767,47,37,29
1486.305552910520899560081754,47,37,30
1486.305552910520899560081754,47,37,30
1486.305552910520899560081754,47,37,30
1488.815507866267463358417313,48,37,30
1488.815507866267463358417313,48,37,30
1491.681360252535621994246509,48,37,30
1491.681360252535621994246509,48,37,30
1495.605590286839144790326242,48,37,31
1495.605590286839144790326242,48,37,31
1495.871789265162839447503853,48,37,31
1495.871789265162839447503853,48,37,31
1500.019583544501814712651690,49,37,31
1500.019583544501814712651690,49,37,31
1524.285001319810623102851688,49,37,31
1524.285001319810623102851688,49,37,31
1527.376670228438963531486517,49,37,31
1527.376670228438963531486517,49,37,31
1527.769128521058092321643907,49,38,31
1527.769128521058092321643907,49,38,31
1528.364955582652719604658256,49,38,31
1528.364955582652719604658256,49,38,31
1528.558666402912883112291676,49,38,31
1528.558666402912883112291676,49,38,31
1529.071838891737158131617358,49,38,31
1534.848706851783402497352296,49,38,31
1534.848706851783402497352296,49,38,31
1545.144335484711369203131295,49,38,31
1545.144335484711369203131295,49,38,31
1546.771648530136000713325340,49,39,31
1546.771648530136000713325340,49,39,31
1552.970066536915657421508155,50,39,31
1552.970066536915657421508155,50,39,31
1553.155778383365257126064177,50,39,32
1553.155778383365257126064177,50,39,32
1553.155778383365257126064177,50,39,32
1555.198209477856952146629379,50,39,32
1555.198209477856952146629379,50,39,32
1558.720095022536425381082250,50,39,32
1558.720095022536425381082250,50,39,32
1570.861585518394122621549382,50,39,33
1570.861585518394122621549382,50,39,33
1573.791392078244319178287339,50,39,33
1573.791392078244319178287339,50,39,33
1578.458521287627453203589181,50,39,33
1578.458521287627453203589181,50,39,33
1587.986406782519382799995225,50,40,33
1587.986406782519382799995225,50,40,33
1592.729058145163722640808015,50,40,33
1592.729058145163722640808015,50,40,33
1593.374448630021424980901525,50,40,33
1593.374448630021424980901525,50,40,33
1593.583908037310570563610536,51,40,33
1593.583908037310570563610536,51,40,33
1604.045325490109208891459371,51,40,33
1604.045325490109208891459371,51,40,33
1606.240796302701363599402253,51,41,33
1606.240796302701363599402253,51,41,33
1609.331256234744261638530684,51,41,33
1609.331256234744261638530684,51,41,33
1612.154246475859544377590151,51,41,33
1612.154246475859544377590151,51,41,33
1616.608930289513867576550734,51,41,34
1616.608930289513867576550734,51,41,34
1617.398172706409833546820078,51,41,34
1617.398172706409833546820078,51,41,34
1620.504235619750622868912028,51,41,34
1620.504235619750622868912028,51,41,34
1622.370984884804797913210319,51,41,34
1622.370984884804797913210319,51,41,34
1622.979280649096006487047685,52,41,34
1622.979280649096006487047685,52,41,34
1625.204318025266268913503478,52,41,35
1625.204318025266268913503478,52,41,35
1661.480681866664745053446818,52,41,35
1661.480681866664745053446818,52,41,35
1662.614363055339610501098814,53,41,35
1662.614363055339610501098814,53,41,35
1667.280175383105074230633005,53,41,35
1667.280175383105074230633005,53,41,35
1667.570223841455266115124668,53,41,35
1667.570223841455266115124668,53,41,35
1674.420947262204981523942005,53,41,35
1674.420947262204981523942005,53,41,35
1674.925127573494578029494884,54,41,35
1674.925127573494578029494884,54,41,35
1674.938380291747517750883259,54,41,35
1674.938380291747517750883259,54,41,35
1676.989558994023801933442864,54,41,36
1676.989558994023801933442864,54,41,36
1682.903958865034418194289725,54,41,36
1682.903958865034418194289725,54,41,36
1698.345763746502890049333570,54,42,36
1698.345763746502890049333570,54,42,36
1702.875298117837852555217504,54,42,36
1702.875298117837852555217504,54,42,36
1704.380880317637906588151831,54,42,36
1704.380880317637906588151831,54,42,36
1709.744202723250317502851072,54,42,36
1709.744202723250317502851072,54,42,36
1709.907626400502076689097432,54,42,37
1709.907626400502076689097432,54,42,37
1710.937481947222635284694416,54,42,37
1710.937481947222635284694416,54,42,37
1716.682046618894315118813987,54,42,37
1716.682046618894315118813987,54,42,37
1720.180911857646212818201415,55,42,37
1720.180911857646212818201415,55,42,37
1734.329019661209131234619332,55,43,37
1734.329019661209131234619332,55,43,37
1740.551939713911971777809964,55,43,37
1740.551939713911971777809964,55,43,37
1742.084184199541821384121801,55,44,37
1742.084184199541821384121801,55,44,37
1746.507040343693325793600346,55,44,37
1746.507040343693325793600346,55,44,37
1771.549670913895507210616964,55,44,37
1771.549670913895507210616964,55,44,37
1775.059014818026058849659288,56,44,37
1775.059014818026058849659288,56,44,37
1777.533237944828824309700946,56,44,37
1777.533237944828824309700946,56,44,37
1781.455264456496296047310901,56,44,37
1781.455264456496296047310901,56,44,37
1788.256971497310319711010473,56,45,37
1788.256971497310319711010473,56,45,37
1791.718006746266641796699881,56,45,37
1791.718006746266641796699881,56,45,37
1794.599711019773280510497537,56,45,37
1794.599711019773280510497537,56,45,37
1795.316940342374667897301643,57,45,37
1795.316940342374667897301643,57,45,37
1797.563625063075446745136657,57,45,37
1797.563625063075446745136657,57,45,37
1797.889200068862281482046095,57,45,37
1797.889200068862281482046095,57,45,37
1801.331165009369388366883283,57,45,38
1801.331165009369388366883283,57,45,38
1808.670814648637204028608361,57,46,38
1808.670814648637204028608361,57,46,38
1816.101587793704140120359947,57,46,38
1816.101587793704140120359947,57,46,38
1819.671388279170829941483456,57,46,38
1819.671388279170829941483456,57,46,38
1820.986160408733789465435263,57,46,38
1820.986160408733789465435263,57,46,38
1822.436479362659791429029932,58,46,38
1822.436479362659791429029932,58,46,38
1823.157198636029379616024793,58,46,38
1823.157198636029379616024793,58,46,38
1823.507202563151434807769971,58,47,38
1823.507202563151434807769971,58,47,38
1834.620971251883053968617654,58,47,38
1834.620971251883053968617654,58,47,38
1835.188929348034352854318610,58,47,38
1835.188929348034352854318610,58,47,38
1838.327820402710060913170631,59,47,38
1838.327820402710060913170631,59,47,38
1840.502335024344732931217417,59,47,38
1840.502335024344732931217417,59,47,38
1840.593916471679185212911859,59,47,38
1840.593916471679185212911859,59,47,38
1848.131062097738569752897190,59,47,39
1848.131062097738569752897190,59,47,39
1848.793217535636795704340197,59,47,39
1848.793217535636795704340197,59,47,39
1852.602058608211391958070502,59,48,39
1852.602058608211391958070502,59,48,39
1862.218235981110164237867236,59,48,39
1862.218235981110164237867236,59,48,39
1877.857432202386027745438793,59,48,39
1877.857432202386027745438793,59,48,39
1879.183591185732783716139106,59,48,39
1879.183591185732783716139106,59,48,39
1881.953308843340977821873007,60,48,39
1881.953308843340977821873007,60,48,39
1882.670071968898285744847823,60,48,39
1886.371216925062087869241491,60,48,39
1886.371216925062087869241491,60,48,39
1888.485759788349990066086417,60,48,40
1888.485759788349990066086417,60,48,40
1888.485759788349990066086417,60,48,40
1889.399008620043433796104050,60,48,40
1889.399008620043433796104050,60,48,40
1891.830385520167000349550659,60,48,40
1894.797756912252992004402909,60,48,40
1894.797756912252992004402909,60,48,40
1897.511485937798971394135929,60,49,40
1897.511485937798971394135929,60,49,40
1897.940484136999332479694981,60,49,40
1897.940484136999332479694981,60,49,40
1899.914248693733003273825812,61,49,40
1899.914248693733003273825812,61,49,40
1907.016453498722269591786340,61,49,41
1907.016453498722269591786340,61,49,41
1907.016453498722269591786340,61,49,41
1907.387097982537783439488389,61,49,41
1907.387097982537783439488389,61,49,41
1913.984480090805707922646530,61,49,42
1913.984480090805707922646530,61,49,42
1916.246208226220515916798927,61,49,42
1916.246208226220515916798927,61,49,42
1921.149235728869695775250516,61,50,42
1921.149235728869695775250516,61,50,42
1923.397542844100316431626975,61,50,42
1923.397542844100316431626975,61,50,42
1935.366310263556172858306904,61,50,42
1935.366310263556172858306904,61,50,42
1939.123296156895033762884718,61,50,42
1939.123296156895033762884718,61,50,42
1940.647717771001842749362122,61,50,42
1940.647717771001842749362122,61,50,42
1944.248551597872403388228558,61,50,42
1945.268590471986966564804657,62,50,42
1945.268590471986966564804657,62,50,42
1945.268590471986966564804657,62,50,42
1949.671329932579452452051651,62,50,42
1949.671329932579452452051651,62,50,42
1950.178732829528322648832141,63,50,42
1950.178732829528322648832141,63,50,42
1950.285474198661342219024430,63,50,43
1950.285474198661342219024430,63,50,43
1959.097857177864829007069016,63,50,43
1959.097857177864829007069016,63,50,43
1960.073512357595572345309034,64,50,43
1960.073512357595572345309034,64,50,43
1976.657165355107685093122296,64,50,43
1976.657165355107685093122296,64,50,43
1981.042142825388768626743154,64,50,43
1981.042142825388768626743154,64,50,43
1981.769698077554219099033485,64,50,44
1981.769698077554219099033485,64,50,44
1993.078169683729603148952815,64,50,44
1993.078169683729603148952815,64,50,44
